SN,TestTime,MAC,TotalStatus,OpenCsrDev,ReadCsrBDAddress,CsrEnableTestMode,CsrClosedPort
,,,,NA,NA,NA,NA
,,,,NA,A,A,NA
,20191121102136,Fail,Fail,Pass,Fail,Fail,Fail
,20191121102158,784405268D55,Pass,Pass,Pass,784405268D55,Pass,Pass
,20191121102138,784405268D55,Pass,Pass,Pass,784405268D55,Pass,Pass
,20191121102140,784405268D55,Fail,Fail,Pass,784405268D55,Pass,Pass
,20191121102151,784405268D55,Pass,Pass,Pass,784405268D55,Pass,Pass
,20191121102114,784405268D55,Fail,Pass,784405268D55,Pass,Fail,,,,,,,,,,,
,20191121102136,784405268D55,Fail,Pass,784405268D55,Pass,Fail,,,,,,,,,,,
,20191121102149,784405268D55,Fail,Pass,784405268D55,Pass,Pass,Fail,,,,,,,,,,
,20191121102110,784405268D55,Fail,Pass,784405268D55,Pass,Pass,Pass,784405268D55,-6.12,-8.82,-6.41,1.841,5.827,0.269,-3,Pass,Pass
,20191121112139,784405268D55,Fail,Pass,Pass,Pass,495.948,Pass,0.355,Pass,784405268D55,Pass,Pass,Pass,784405268D55,-31.89,-34.65,-33.53,1.841,5.827,0.269,-1.1,Pass,Pass,Pass
,20191121112140,,Fail,Pass,Pass,Pass,495.488,Pass,0.356,Pass,Pass,Pass,Fail,,,,,,,,,,,
,20191121112111,784405268D55,Fail,Pass,Pass,Pass,495.455,Pass,0.355,Pass,Pass,Pass,Pass,784405268D55,-26.95,-35.14,-35.68,1.841,5.827,0.269,-1.5,Pass,Pass,Pass
,20191121112116,784405268D55,Fail,Pass,Pass,Pass,495.749,Pass,Pass,18.416,Pass,Pass,Pass,Pass,784405268D55,-24.75,-24.17,-20.08,1.841,5.827,0.269,-2.3,Pass,Pass,Pass
,20191121112145,784405268D55,Fail,Pass,Pass,Pass,495.711,Pass,Pass,18.702,Pass,Pass,Pass,Pass,784405268D55,-18.61,-19.53,-17.24,1.841,5.827,0.269,-2.5,Pass,11048.265,Pass,Pass,Pass
,20191121112110,784405268D55,Fail,503.951,18.803,Pass,Pass,Pass,Pass,784405268D55,-18.59,-20.57,-17.61,1.841,5.827,0.269,-3.2,11111.082,Pass,Pass,Pass
,20191121142157,,Fail,-0.108,,,,,,,,,,,,,,,,,
,20191121142152,784405268D55,Fail,504.278,9.263,Pass,Pass,Pass,Pass,784405268D55,-40.1,-34.45,-25.07,0,0,0,-4.4,11029.836,Pass,Pass,Pass
,20191121142109,784405268D55,Fail,503.721,18.845,Pass,Pass,Pass,Pass,784405268D55,-9.93,-12.62,-10.56,16.435,18.614,0.763,-3.5,Pass,Pass,Pass
,20191121162143,784405268D55,Fail,285.949,504.312,18.929,Fail,Fail,Pass,Pass,784405268D55,0,0,0,16.435,18.614,0.763,0,Pass,Fail,Pass
,20191121162110,784405268D55,Fail,285.93,504.327,18.54,Pass,Pass,Pass,Pass,784405268D55,-24.95,-27.7,-27.16,16.435,18.614,0.763,-3,Pass,Pass,Pass
,20191121162124,784405268D55,Fail,302.768,509.877,18.335,Pass,Pass,Pass,Pass,784405268D55,-11.23,-14.24,-12.3,19.6,5.978,3.264,-3.2,Pass,Pass,Pass
